	sample_id	specifier	synthesis_type	plug_aspect	stomatal_aspect	porosity	surface_tortuosity_factor	surface_lateral	top_tortuosity_factor	top_lateral	assimilation_rate	resistance_t	resistance_m	pipe_resistance_t	pipe_resistance_m	inlet_resistance	calculated_resistance_t	calculated_resistance_m	standard_tomas	standard_earles	stomatal_area_fraction	mesophyll_area_fraction	plug_area
52	00090	2	mixed	0,38770324841567805	0,03	0,9305893836185457	1,1733967807545618	0,8048286861309485	1,1786093311775605	0,9507063844193554	0,08804453698410326	4,543155245081863	3,9950337678022607	1,115819976788847	0,571929204455925	3,467067784489966	4,582887761278813	4,038996988945891	0,6304589335587909	0,5074114351556406	0,0059621134493955735	5,323637195251778	0,4696309951043079
53	00090	3	mixed	0,38770324841567805	0,04	0,9305893836187304	1,1733967807545618	0,8048286861309485	1,1786093311775605	0,9507063844193554	0,11098226443942429	3,6041794787715533	3,0560814526033946	1,115819976788847	0,571929204455925	2,5276064792895347	3,643426456078382	3,0995356837454597	0,6304589335586658	0,5074114351555399	0,010642370151698778	5,323637195251978	0,4696309951043097
54	00090	4	mixed	0,38770324841567805	0,05	0,9305893836184889	1,1733967807545618	0,8048286861309485	1,1786093311775605	0,9507063844193554	0,13180135744929178	3,034870108632173	2,4867907981737565	1,115819976788847	0,571929204455925	1,963929696169276	3,079749672958123	2,5358589006252013	0,6304589335588294	0,5074114351556717	0,016661419403357778	5,323637195251655	0,4696309951043082
55	00081	0	mixed	0,2875262567865151	0,2875262567865151	0,7717534839375457	1,1963095967390605	0,8352738320601395	1,1691574327282668	0,9709057809071023	0,27228538932235224	1,4690468739285238	0,737418204000301	1,4690468739285238	0,737418204000301	0,0	1,4690468739285238	0,737418204000301	0,7750594079831015	0,6473868417803083	1,0056006440193763	7,59226865469342	0,2582798924355514
56	00081	1	mixed	0,2875262567865151	0,02	0,7710713126892991	1,1963095967390605	0,8352738320601395	1,1691574327282668	0,9709057809071023	0,09234180280620331	4,331732626438972	3,5957998105251434	1,4690468739285238	0,737418204000301	2,884530870222552	4,353577744151076	3,621949074222853	0,7757451075223115	0,6479595886620662	0,004755390183317494	7,592268654693383	0,2582798924355509
57	00081	2	mixed	0,2875262567865151	0,03	0,7710713126893063	1,1963095967390605	0,8352738320601395	1,1691574327282668	0,9709057809071023	0,12090368543749334	3,308418585855307	2,572585051810965	1,4690468739285238	0,737418204000301	1,8511390159517394	3,320185889880263	2,5885572199520404	0,7757451075223043	0,64795958866206	0,010840926274828416	7,592268654693345	0,25827989243555055
58	00081	3	mixed	0,2875262567865151	0,04	0,7710713126893167	1,1963095967390605	0,8352738320601395	1,1691574327282668	0,9709057809071023	0,1433389479909132	2,7905883614080964	2,0544223002669617	1,4690468739285238	0,737418204000301	1,334443088816333	2,803489962744857	2,0718612928166342	0,7757451075222938	0,6479595886620513	0,019351049117607374	7,592268654693324	0,25827989243555116
59	00081	4	mixed	0,2875262567865151	0,05	0,7710713126893582	1,1963095967390605	0,8352738320601395	1,1691574327282668	0,9709057809071023	0,1616335033469361	2,474734456144151	1,7390004788630364	1,4690468739285238	0,737418204000301	1,024425532535089	2,4934724064636127	1,76184373653539	0,775745107522252	0,6479595886620164	0,030295501908657707	7,592268654693434	0,2582798924355508
60	00027	0	mixed	0,3874735163026204	0,3874735163026204	0,8130283717785249	1,196645440375099	0,8308713599508943	1,1875298278111939	0,9497755126827001	0,29343047525526683	1,3631849236284967	0,691392731161751	1,3631849236284967	0,691392731161751	0,0	1,3631849236284967	0,691392731161751	0,7359186234530781	0,6114537074816492	1,0056519248735873	5,9942930064296505	0,46907460380919547
61	00027	1	mixed	0,3874735163026204	0,02	0,8124231516849083	1,196645440375099	0,8308713599508943	1,1875298278111939	0,9497755126827001	0,059952783048309005	6,6719171264827475	5,996441545383811	1,3631849236284967	0,691392731161751	5,3394845816199235	6,70266950524842	6,030877312781675	0,736466850983592	0,6119092140354897	0,0026183930126729275	5,994293006429168	0,46907460380919463
62	00027	2	mixed	0,3874735163026204	0,03	0,8124231516848712	1,196645440375099	0,8308713599508943	1,1875298278111939	0,9497755126827001	0,08323013987170319	4,805951313026337	4,130758257749773	1,3631849236284967	0,691392731161751	3,46278800867096	4,825972932299457	4,154180739832711	0,7364668509836256	0,6119092140355176	0,005969185390610854	5,994293006429306	0,4690746038091947
63	00027	3	mixed	0,3874735163026204	0,04	0,8124231516848762	1,196645440375099	0,8308713599508943	1,1875298278111939	0,9497755126827001	0,10335489714297669	3,8701601090736593	3,194803225765672	1,3631849236284967	0,691392731161751	2,524439722196479	3,887624645824976	3,2158324533582303	0,7364668509836211	0,6119092140355139	0,010654993563974152	5,994293006429214	0,46907460380919414
64	00027	4	mixed	0,3874735163026204	0,05	0,8124231516849926	1,196645440375099	0,8308713599508943	1,1875298278111939	0,9497755126827001	0,12134255416097699	3,2964527800302736	2,621058268912683	1,3631849236284967	0,691392731161751	1,9614307503117903	3,3246156739402872	2,652823481473541	0,7364668509835156	0,6119092140354262	0,016681182291062562	5,994293006429121	0,4690746038091954
65	00058	0	mixed	0,19511897058660613	0,19511897058660613	0,8925383686472027	1,1456552224541372	0,8861539257106634	1,1126917887097942	0,9864616044589931	0,3371929709382241	1,186264348532457	0,5901917331725789	1,186264348532457	0,5901917331725789	0,0	1,186264348532457	0,5901917331725789	0,6417960631712546	0,5687301008848562	1,0054685568718764	9,832248119185504	0,11893572263832528
66	00058	1	mixed	0,19511897058660613	0,02	0,8920558640474137	1,1456552224541372	0,8861539257106634	1,1126917887097942	0,9864616044589931	0,1649852562096012	2,4244590649463498	1,8271307208899188	1,186264348532457	0,5901917331725789	1,281338747664178	2,467603096196635	1,871530480836757	0,6421432046060987	0,5690377216301202	0,010326768424077655	9,832248119185731	0,11893572263832557
67	00058	2	mixed	0,19511897058660613	0,03	0,8920498048951132	1,1456552224541372	0,8861539257106634	1,1126917887097942	0,9864616044589931	0,20484895685861013	1,952658222595165	1,3555522159108582	1,186264348532457	0,5901917331725789	0,8054460891294671	1,9917104376619243	1,395637822302046	0,6421475662947108	0,5690415867576065	0,02354207138152253	9,832248119185772	0,11893572263832566
68	00058	3	mixed	0,19511897058660613	0,04	0,8920853813983455	1,1456552224541372	0,8861539257106634	1,1126917887097942	0,9864616044589931	0,23328577806712475	1,7146351711376489	1,117538584792467	1,186264348532457	0,5901917331725789	0,5674997598621117	1,7537641083945688	1,1576914930346907	0,642121957350271	0,5690188932909578	0,042022588115172226	9,832248119185186	0,11893572263832523
69	00058	4	mixed	0,19511897058660613	0,05	0,8920548676029438	1,1456552224541372	0,8861539257106634	1,1126917887097942	0,9864616044589931	0,25459078263894414	1,5711487896532514	0,9738946964102918	1,186264348532457	0,5901917331725789	0,4247319623016984	1,6109963108341554	1,0149236954742773	0,6421439218938669	0,5690383572574919	0,06578947687603943	9,832248119184984	0,11893572263832548
70	00002	0	mixed	0,1962377424872038	0,1962377424872038	0,9504147934974283	1,1367332128582919	0,9482445499562798	1,107307133542115	0,986364422864112	0,3695400523155109	1,0824266476489568	0,5775870790047131	1,0824266476489568	0,5775870790047131	0,0	1,0824266476489568	0,5775870790047131	0,5980195282289489	0,5670687584105264	1,00547152963405	3,8503919165578355	0,12030950039567444
71	00002	1	mixed	0,1962377424872038	0,02	0,9499019530672265	1,1367332128582919	0,9482445499562798	1,107307133542115	0,986364422864112	0,1712104522759765	2,3363059596108884	1,8297853282573864	1,0824266476489568	0,5775870790047131	1,2969186272523763	2,379345274901333	1,8745057062570893	0,5983423916477846	0,5673749118878176	0,010208850182212832	3,8503919165578298	0,12030950039567452
72	00002	2	mixed	0,1962377424872038	0,03	0,9499180030513574	1,1367332128582919	0,9482445499562798	1,107307133542115	0,986364422864112	0,21547146011166962	1,8563943447199156	1,3500239227206943	1,0824266476489568	0,5775870790047131	0,8155529825464499	1,8979796301954068	1,393140061551163	0,5983322819479369	0,5673653254200354	0,02327325159655546	3,8503919165577436	0,1203095003956744
73	00002	3	mixed	0,1962377424872038	0,04	0,9498473977028085	1,1367332128582919	0,9482445499562798	1,107307133542115	0,986364422864112	0,24748276303309275	1,6162741804627236	1,1097403587469925	1,0824266476489568	0,5775870790047131	0,5748701601934867	1,6572968078424435	1,1524572391981998	0,5983767579968445	0,5674074995910156	0,04154274490520946	3,850391916557697	0,12030950039567417
74	00002	4	mixed	0,1962377424872038	0,05	0,9498849421169809	1,1367332128582919	0,9482445499562798	1,107307133542115	0,986364422864112	0,27200202365111237	1,4705772943547322	0,9642268801037468	1,0824266476489568	0,5775870790047131	0,43046046678170874	1,5128871144306655	1,0080475457864218	0,5983531070220398	0,5673850726830558	0,06503824675952588	3,8503919165576583	0,12030950039567424
75	00011	0	mixed	0,29700306505289287	0,29700306505289287	0,9234292491322366	1,179008997710738	0,8752960415057471	1,154528335036087	0,9706243559067834	0,35292178332125623	1,1333956103144194	0,5662441168088439	1,1333956103144194	0,5662441168088439	0,0	1,1333956103144194	0,5662441168088439	0,6383862103234625	0,5587769228479821	1,0056078469282235	3,8842592141433965	0,275600330935656
76	00011	1	mixed	0,29700306505289287	0,02	0,9229204723282388	1,179008997710738	0,8752960415057471	1,154528335036087	0,9706243559067834	0,09562196609366604	4,183139254928622	3,610696208729254	1,1333956103144194	0,5662441168088439	3,0851534756158148	4,218549085930234	3,651397592424659	0,6387381324072637	0,5590849588548518	0,00445653189481495	3,8842592141433427	0,27560033093565856
77	00011	2	mixed	0,29700306505289287	0,03	0,9229204723283434	1,179008997710738	0,8752960415057471	1,154528335036087	0,9706243559067834	0,1294424215443175	3,0901770472756898	2,5178344627591533	1,1333956103144194	0,5662441168088439	1,9825182174806533	3,1159138277950724	2,5487623342894974	0,6387381324071915	0,5590849588547884	0,010159615058002636	3,884259214143433	0,2756003309356578
78	00011	3	mixed	0,29700306505289287	0,04	0,9229204723281739	1,179008997710738	0,8752960415057471	1,154528335036087	0,9706243559067834	0,15784560109763845	2,5341219344635757	1,9619184081970846	1,1333956103144194	0,5662441168088439	1,4312005884130725	2,564596198727492	1,9974447052219164	0,6387381324073087	0,5590849588548911	0,01813490886474133	3,8842592141433827	0,27560033093565806
79	00011	4	mixed	0,29700306505289287	0,05	0,9229204723283294	1,179008997710738	0,8752960415057471	1,154528335036087	0,9706243559067834	0,18196802052270467	2,1981884446005377	1,6261446906349004	1,1333956103144194	0,5662441168088439	1,1004100109725239	2,233805621286943	1,6666541277813678	0,6387381324072011	0,5590849588547968	0,028391544188950575	3,884259214143362	0,27560033093565817
80	00001	0	mixed	0,15228409047303074	0,15228409047303074	0,9054720612690046	1,1205616108326284	0,9733227462055852	1,0893970590395579	0,9920891931571933	0,3435009480573471	1,164480046597426	0,5908725032596154	1,164480046597426	0,5908725032596154	0,0	1,164480046597426	0,5908725032596154	0,618772052040004	0,6022649129668419	1,0053107315265635	6,574599795951545	0,07244197874978066
81	00001	1	mixed	0,15228409047303074	0,02	0,9050466520748607	1,1205616108326284	0,9733227462055852	1,0893970590395579	0,9920891931571933	0,21273359817044718	1,8802859700590833	1,3060292060790195	1,164480046597426	0,5908725032596154	0,7554285900651598	1,919908636662586	1,3463010933247752	0,6190629003840243	0,6025480022757732	0,016954557098428833	6,574599795951603	0,0724419787497803
82	00001	2	mixed	0,15228409047303074	0,03	0,9050273299108876	1,1205616108326284	0,9733227462055852	1,0893970590395579	0,9920891931571933	0,250926284123441	1,5940936653861584	1,0197863925132755	1,164480046597426	0,5908725032596154	0,46554803742518225	1,6300280840226082	1,0564205406847975	0,6190761172609909	0,6025608665627585	0,038651529409981795	6,574599795951512	0,07244197874978048
83	00001	3	mixed	0,15228409047303074	0,04	0,9051025056537013	1,1205616108326284	0,9733227462055852	1,0893970590395579	0,9920891931571933	0,2758120330177183	1,450263049162516	0,8760493116986706	1,164480046597426	0,5908725032596154	0,3206077611051934	1,4850878077026195	0,9114802643648088	0,6190246982154325	0,6025108192361283	0,06899296472662748	6,574599795951518	0,0724419787497806
84	00001	4	mixed	0,15228409047303074	0,05	0,9051717653299177	1,1205616108326284	0,9733227462055852	1,0893970590395579	0,9920891931571933	0,29336504336561153	1,3634889672300499	0,7894090543795755	1,164480046597426	0,5908725032596154	0,23364359531320011	1,3981236419106262	0,8245160985728155	0,6189773332270286	0,6024647178155411	0,10801360080563627	6,5745997959516975	0,07244197874978019
85	00033	0	mixed	0,3416775206044209	0,3416775206044209	0,974422937282891	1,1660506976171596	0,8226571372106982	1,167103993323789	0,9603651709956628	0,38435531852371124	1,0407036945334032	0,5250076432982524	1,0407036945334032	0,5250076432982524	0,0	1,0407036945334032	0,5250076432982524	0,5983288431554213	0,49221949322082775	1,0056342372618567	2,0779958529772005	0,36474612465635325
86	00033	1	mixed	0,3416775206044209	0,02	0,973947420093832	1,1660506976171596	0,8226571372106982	1,167103993323789	0,9603651709956628	0,07851065990425447	5,0948495463905425	4,574564088766363	1,0407036945334032	0,5250076432982524	4,1216241627861026	5,1623278573195055	4,646631806084355	0,5986209694486485	0,492459813000918	0,00336733300783796	2,077995852977235	0,3647461246563532
87	00033	2	mixed	0,3416775206044209	0,03	0,973947420093928	1,1660506976171596	0,8226571372106982	1,167103993323789	0,9603651709956628	0,10970957355169517	3,6459899264075757	3,1256082913305328	1,0407036945334032	0,5250076432982524	2,6623300617062964	3,7030337562396998	3,187337705004549	0,5986209694485894	0,49245981300086944	0,007676553862779081	2,077995852977309	0,36474612465635287
88	00033	3	mixed	0,3416775206044209	0,04	0,9739474200938508	1,1660506976171596	0,8226571372106982	1,167103993323789	0,9603651709956628	0,13709534185728195	2,917677541637538	2,3974930766146856	1,0407036945334032	0,5250076432982524	1,9326830111663933	2,9733867056997965	2,4576906544646455	0,598620969448637	0,49245981300090846	0,013702645612258597	2,077995852977102	0,36474612465635237
89	00033	4	mixed	0,3416775206044209	0,05	0,9739474200938283	1,1660506976171596	0,8226571372106982	1,167103993323789	0,9603651709956628	0,1615753043773926	2,4756258485243223	1,9554630828513986	1,0407036945334032	0,5250076432982524	1,4948947808424515	2,5355984753758545	2,019902424140704	0,5986209694486507	0,49245981300091984	0,0214525074985272	2,077995852977241	0,36474612465635337
90	00040	0	mixed	0,3481468877959007	0,3481468877959007	0,9029784488805799	1,1770574425610247	0,8504356767335354	1,1639063266408696	0,9613517605675135	0,342630038859365	1,1674399633280612	0,6020367068230139	1,1674399633280612	0,6020367068230139	0,0	1,1674399633280612	0,6020367068230139	0,6517638621498774	0,5542832411778936	1,0056369648691241	5,16528516582623	0,37868918900695486
91	00040	1	mixed	0,3481468877959007	0,02	0,9017562888794236	1,1770574425610247	0,8504356767335354	1,1639063266408696	0,9613517605675135	0,07394930219160957	5,409111217348525	4,838352808630887	1,1674399633280612	0,6020367068230139	4,284124414727005	5,451564378055066	4,886161121550019	0,6526472047251851	0,5550344672187131	0,003243350221476123	5,165285165826079	0,37868918900695403
92	00040	2	mixed	0,3481468877959007	0,03	0,9017562888793933	1,1770574425610247	0,8504356767335354	1,1639063266408696	0,9613517605675135	0,10234025956656455	3,9085302469832297	3,3378051430268703	1,1674399633280612	0,6020367068230139	2,7690462212023617	3,936486184530423	3,3710829280253756	0,6526472047252071	0,5550344672187317	0,007393908655028969	5,165285165826141	0,37868918900695425
93	00040	3	mixed	0,3481468877959007	0,04	0,9017562888793449	1,1770574425610247	0,8504356767335354	1,1639063266408696	0,9613517605675135	0,12689691113520365	3,152164985116517	2,581513668390028	1,1674399633280612	0,6020367068230139	2,0115071244400395	3,1789470877681008	2,6135438312630535	0,6526472047252421	0,5550344672187615	0,0131981240280903	5,16528516582609	0,37868918900695414
94	00040	4	mixed	0,3481468877959007	0,05	0,9017562888794689	1,1770574425610247	0,8504356767335354	1,1639063266408696	0,9613517605675135	0,1485968564471213	2,6918469849478734	2,121346101250359	1,1674399633280612	0,6020367068230139	1,5569836663826466	2,724423629710708	2,1590203732056605	0,6526472047251524	0,5550344672186851	0,020662641557758973	5,165285165826097	0,37868918900695436
95	00000	0	mixed	0,0909647463356818	0,0909647463356818	0,8918265375871334	1,1295341163740185	0,9603851081314569	1,0690400157740307	0,9963168491856763	0,33708494195820565	1,1866445225238993	0,5977334409480306	1,1866445225238993	0,5977334409480306	0,0	1,1866445225238993	0,5977334409480306	0,6332700748230765	0,6081831492853761	1,0045988479800392	9,792797250223249	0,025849085032385345
96	00000	1	mixed	0,0909647463356818	0,02	0,8917531507476082	1,1295341163740185	0,9603851081314569	1,0690400157740307	0,9963168491856763	0,2847458847836083	1,4047613025343755	0,8156293932804726	1,1866445225238993	0,5977334409480306	0,24207338059504874	1,428717903118948	0,8398068215430794	0,633322189793815	0,608233199727184	0,047515092449017866	9,792797250223188	0,025849085032385446
97	00000	2	mixed	0,0909647463356818	0,03	0,8918273189908686	1,1295341163740185	0,9603851081314569	1,0690400157740307	0,9963168491856763	0,3070418855808855	1,3027538547164854	0,7137392504247958	1,1866445225238993	0,5977334409480306	0,13864106714611205	1,3252855896700113	0,7363745080941426	0,6332695199627449	0,6081826164057766	0,1083207884788345	9,792797250223167	0,025849085032385356
98	00000	3	mixed	0,0909647463356818	0,04	0,8918198106866344	1,1295341163740185	0,9603851081314569	1,0690400157740307	0,9963168491856763	0,31929307568282683	1,2527675369866724	0,6636958747989651	1,1866445225238993	0,5977334409480306	0,08692491042164369	1,273569432945543	0,6846583513696742	0,6332748515108461	0,6081877367451761	0,19335256464005993	9,792797250223169	0,025849085032385425
99	00000	4	mixed	0,0909647463356818	0,05	0,8918256406282277	1,1295341163740185	0,9603851081314569	1,0690400157740307	0,9963168491856763	0,32692570967627965	1,2235195586059957	0,6344846126985185	1,1866445225238993	0,5977334409480306	0,05589521638696268	1,242539738910862	0,6536286573349933	0,6332707117381947	0,6081837609691708	0,3027077733871764	9,792797250223286	0,025849085032385345
100	00070	0	mixed	0,10082086645585815	0,10082086645585815	0,7616195242458023	1,1368876540076316	0,9794671620360459	1,0739680159908027	0,9963168491856763	0,24800169376924963	1,6128922102129437	0,8077515012686709	1,6128922102129437	0,8077515012686709	0,0	1,6128922102129437	0,8077515012686709	0,7463619417670789	0,7310370129543133	1,0047989288956736	9,460966980146605	0,03175615021846014
101	00070	1	mixed	0,10082086645585815	0,02	0,7614419507145618	1,1368876540076316	0,9794671620360459	1,0739680159908027	0,9963168491856763	0,21088235170186573	1,896792200826026	1,091118780695474	1,6128922102129437	0,8077515012686709	0,30556611689223073	1,9184583271051745	1,1133176181609017	0,7465359985358959	0,7312074958436997	0,038676654965636895	9,460966980146846	0,03175615021846012
102	00070	2	mixed	0,10082086645585815	0,03	0,761498741015835	1,1368876540076316	0,9794671620360459	1,0739680159908027	0,9963168491856763	0,2258980194802005	1,7707105220332862	0,965139429618467	1,6128922102129437	0,8077515012686709	0,17850552798085598	1,7913977381937998	0,9862570292495269	0,7464803241112584	0,731152964573002	0,08817168494614182	9,460966980146825	0,031756150218460136
103	00070	3	mixed	0,10082086645585815	0,04	0,7615274406138355	1,1368876540076316	0,9794671620360459	1,0739680159908027	0,9963168491856763	0,23436572747352394	1,7067341898156991	0,901622943579334	1,6128922102129437	0,8077515012686709	0,11497523352516857	1,7278674437381123	0,9227267347938395	0,7464521915922254	0,7311254096944239	0,15738642279457818	9,460966980146837	0,03175615021846011
104	00070	4	mixed	0,10082086645585815	0,05	0,7615775823080471	1,1368876540076316	0,9794671620360459	1,0739680159908027	0,9963168491856763	0,2396555340711945	1,6690622294626827	0,86421264076324	1,6128922102129437	0,8077515012686709	0,07685705685175614	1,6897492670646999	0,884608558120427	0,7464030457423424	0,7310772729483132	0,24640011211751234	9,460966980146807	0,03175615021846016
